Time	XP	YP	ZP	XP2	YP2	ZP2	XA	YA	ZA	Angle	AngleRate	FX1	FY1	FZ1	TX1	TY1	TZ1	FX2	FY2	FZ2	TX2	TY2	TZ2	StopTorque
2.29899999999991000e-01	7.42488168778781057e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365629091463750e-12	1.00000000000000000e+00	4.08027149753406433e-12	3.49065850402935141e-01	1.00437289554346363e-12	-1.19758279585431637e+02	1.27479214902897888e+03	-2.70986709755418360e+03	-1.51805035004050580e+02	-1.86459488445157646e+01	-2.06034381837217939e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903888285948e+01
2.29999999999990989e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365640977602564e-12	1.00000000000000000e+00	4.08027145003558126e-12	3.49065850402935141e-01	-7.72097315650767481e-13	-1.19758279583933017e+02	1.27479214903050865e+03	-2.70986709755778202e+03	-1.51805035003979015e+02	-1.86459488470933366e+01	-2.06034381779131071e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903874543199e+01
2.30099999999990978e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365630575372394e-12	1.00000000000000000e+00	4.08027145214491928e-12	3.49065850402934252e-01	-7.71469158203718072e-13	-1.19758279584617156e+02	1.27479214902868716e+03	-2.70986709755373568e+03	-1.51805035003888065e+02	-1.86459488457878706e+01	-2.06034381808083555e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903903494120e+01
2.30199999999990967e-01	7.42488168778781057e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365635893676040e-12	1.00000000000000000e+00	4.08027147215013700e-12	3.49065850402935141e-01	1.00487538226418242e-12	-1.19758279585431794e+02	1.27479214902897888e+03	-2.70986709755418269e+03	-1.51805035004051547e+02	-1.86459488445155301e+01	-2.06034381837182412e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903888283106e+01
2.30299999999990956e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365628725613720e-12	1.00000000000000000e+00	4.08027147416640024e-12	3.49065850402935141e-01	-7.71049746197277643e-13	-1.19758279583933046e+02	1.27479214903050820e+03	-2.70986709755778247e+03	-1.51805035003977764e+02	-1.86459488470924768e+01	-2.06034381779209230e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903874540357e+01
2.30399999999990945e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365607860237628e-12	1.00000000000000000e+00	4.08027141839968957e-12	3.49065850402934252e-01	-7.71459396031551820e-13	-1.19758279584616901e+02	1.27479214902868716e+03	-2.70986709755373568e+03	-1.51805035003888918e+02	-1.86459488457886806e+01	-2.06034381808025291e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903903485594e+01
2.30499999999990934e-01	7.42488168778781057e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365596464465738e-12	1.00000000000000000e+00	4.08027142886916837e-12	3.49065850402935141e-01	1.00482063859728368e-12	-1.19758279585431850e+02	1.27479214902897866e+03	-2.70986709755418360e+03	-1.51805035004051064e+02	-1.86459488445155088e+01	-2.06034381837203728e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903888291632e+01
2.30599999999990923e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365620653553174e-12	1.00000000000000000e+00	4.08027149179130880e-12	3.49065850402935141e-01	-7.71508712524159263e-13	-1.19758279583932847e+02	1.27479214903050911e+03	-2.70986709755778202e+03	-1.51805035003978503e+02	-1.86459488470936066e+01	-2.06034381779143860e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903874540357e+01
2.30699999999990912e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365606669158998e-12	1.00000000000000000e+00	4.08027144258128565e-12	3.49065850402934252e-01	-7.70940301256905097e-13	-1.19758279584616815e+02	1.27479214902868739e+03	-2.70986709755373568e+03	-1.51805035003888719e+02	-1.86459488457875366e+01	-2.06034381808066502e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903903496963e+01
2.30799999999990901e-01	7.42488168778781057e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365631558862293e-12	1.00000000000000000e+00	4.08027153023344452e-12	3.49065850402935141e-01	1.00528065017321669e-12	-1.19758279585431978e+02	1.27479214902897820e+03	-2.70986709755418406e+03	-1.51805035004051348e+02	-1.86459488445160844e+01	-2.06034381837173886e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903888280264e+01
2.30899999999990890e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365646535729013e-12	1.00000000000000000e+00	4.08027161088233286e-12	3.49065850402935141e-01	-7.71345368504921079e-13	-1.19758279583932833e+02	1.27479214903050865e+03	-2.70986709755778202e+03	-1.51805035003977707e+02	-1.86459488470930310e+01	-2.06034381779196440e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903874546041e+01
2.30999999999990879e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365632008537728e-12	1.00000000000000000e+00	4.08027155491966116e-12	3.49065850402934252e-01	-7.71759634710137018e-13	-1.19758279584616545e+02	1.27479214902868694e+03	-2.70986709755373477e+03	-1.51805035003889031e+02	-1.86459488457883680e+01	-2.06034381808030265e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903903491278e+01
2.31099999999990868e-01	7.42488168778781057e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365648609523012e-12	1.00000000000000000e+00	4.08027166470367306e-12	3.49065850402935141e-01	1.00472853383953845e-12	-1.19758279585431978e+02	1.27479214902897888e+03	-2.70986709755418497e+03	-1.51805035004050978e+02	-1.86459488445157859e+01	-2.06034381837198044e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903888288648e+01
2.31199999999990857e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365662556595873e-12	1.00000000000000000e+00	4.08027158688764890e-12	3.49065850402935141e-01	-7.72051031322736577e-13	-1.19758279583933231e+02	1.27479214903050888e+03	-2.70986709755778065e+03	-1.51805035003979071e+02	-1.86459488470931305e+01	-2.06034381779136044e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903874543341e+01
2.31299999999990846e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365638815618812e-12	1.00000000000000000e+00	4.08027155682671314e-12	3.49065850402934252e-01	-7.71637539639640912e-13	-1.19758279584616531e+02	1.27479214902868648e+03	-2.70986709755373613e+03	-1.51805035003887667e+02	-1.86459488457877711e+01	-2.06034381808104161e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903903491278e+01
2.31399999999990835e-01	7.42488168778781057e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365640555950074e-12	1.00000000000000000e+00	4.08027151527048476e-12	3.49065850402935141e-01	1.00486061803826720e-12	-1.19758279585431964e+02	1.27479214902897911e+03	-2.70986709755418269e+03	-1.51805035004052002e+02	-1.86459488445155586e+01	-2.06034381837161806e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903888283106e+01
2.31499999999990824e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365638315206369e-12	1.00000000000000000e+00	4.08027156212930195e-12	3.49065850402935141e-01	-7.71465504332379936e-13	-1.19758279583932719e+02	1.27479214903050865e+03	-2.70986709755778293e+03	-1.51805035003977252e+02	-1.86459488470929813e+01	-2.06034381779216336e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903874540357e+01
2.31599999999990813e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365656628469193e-12	1.00000000000000000e+00	4.08027157154651977e-12	3.49065850402934252e-01	-7.71152887168895667e-13	-1.19758279584617298e+02	1.27479214902868694e+03	-2.70986709755373568e+03	-1.51805035003889714e+02	-1.86459488457887375e+01	-2.06034381807987632e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903903491278e+01
2.31699999999990802e-01	7.42488168778781057e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365674245063441e-12	1.00000000000000000e+00	4.08027159144025874e-12	3.49065850402935141e-01	1.00522482859169010e-12	-1.19758279585431893e+02	1.27479214902897911e+03	-2.70986709755418360e+03	-1.51805035004051177e+02	-1.86459488445152317e+01	-2.06034381837207281e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903888291632e+01
2.31799999999990791e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365671380316795e-12	1.00000000000000000e+00	4.08027163394325269e-12	3.49065850402935141e-01	-7.71246995141354900e-13	-1.19758279583933003e+02	1.27479214903050865e+03	-2.70986709755778202e+03	-1.51805035003977252e+02	-1.86459488470927681e+01	-2.06034381779223441e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903874537514e+01
2.31899999999990780e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365644861775340e-12	1.00000000000000000e+00	4.08027156869158101e-12	3.49065850402934252e-01	-7.71498992745417438e-13	-1.19758279584616659e+02	1.27479214902868694e+03	-2.70986709755373568e+03	-1.51805035003889003e+02	-1.86459488457883680e+01	-2.06034381808030975e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903903488436e+01
2.31999999999990769e-01	7.42488168778781057e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365662380332954e-12	1.00000000000000000e+00	4.08027164948183000e-12	3.49065850402935141e-01	1.00490813808937360e-12	-1.19758279585431694e+02	1.27479214902897888e+03	-2.70986709755418406e+03	-1.51805035004051433e+02	-1.86459488445160417e+01	-2.06034381837171043e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903888288790e+01
2.32099999999990758e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365678539997287e-12	1.00000000000000000e+00	4.08027176312120148e-12	3.49065850402935141e-01	-7.71117439512822937e-13	-1.19758279583933003e+02	1.27479214903050865e+03	-2.70986709755778202e+03	-1.51805035003977707e+02	-1.86459488470927681e+01	-2.06034381779202835e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903874546041e+01
2.32199999999990747e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365687630624614e-12	1.00000000000000000e+00	4.08027169815013952e-12	3.49065850402934252e-01	-7.70726327724772406e-13	-1.19758279584616872e+02	1.27479214902868671e+03	-2.70986709755373522e+03	-1.51805035003889941e+02	-1.86459488457881264e+01	-2.06034381807996869e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903903488436e+01
2.32299999999990736e-01	7.42488168778781057e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365675364752142e-12	1.00000000000000000e+00	4.08027164781158270e-12	3.49065850402935141e-01	1.00470042567342760e-12	-1.19758279585432248e+02	1.27479214902897888e+03	-2.70986709755418315e+03	-1.51805035004050552e+02	-1.86459488445155799e+01	-2.06034381837225755e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903888285948e+01
2.32399999999990725e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365661692899033e-12	1.00000000000000000e+00	4.08027168869876899e-12	3.49065850402935141e-01	-7.72285337965153454e-13	-1.19758279583932335e+02	1.27479214903050934e+03	-2.70986709755778293e+03	-1.51805035003977252e+02	-1.86459488470935000e+01	-2.06034381779202125e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903874540357e+01
2.32499999999990714e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365654875615516e-12	1.00000000000000000e+00	4.08027162214560455e-12	3.49065850402934252e-01	-7.71130132495514123e-13	-1.19758279584616986e+02	1.27479214902868603e+03	-2.70986709755373477e+03	-1.51805035003889884e+02	-1.86459488457878564e+01	-2.06034381808005396e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903903496963e+01
2.32599999999990703e-01	7.42488168778781057e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365656834414426e-12	1.00000000000000000e+00	4.08027163485142349e-12	3.49065850402935141e-01	1.00500881714187133e-12	-1.19758279585432646e+02	1.27479214902897911e+03	-2.70986709755418406e+03	-1.51805035004050950e+02	-1.86459488445156083e+01	-2.06034381837205860e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903888282964e+01
2.32699999999990692e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365663846389057e-12	1.00000000000000000e+00	4.08027170440564201e-12	3.49065850402935141e-01	-7.71893718507925050e-13	-1.19758279583932278e+02	1.27479214903050865e+03	-2.70986709755778202e+03	-1.51805035003977650e+02	-1.86459488470935213e+01	-2.06034381779184361e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903874540357e+01
2.32799999999990681e-01	7.42488168778781404e-03	8.18402431267873376e-02	6.01916700737071153e-01	7.42488168179988861e-03	8.18402431905269623e-02	6.01916700601577759e-01	-1.73365652611929262e-12	1.00000000000000000e+00	4.08027168819619134e-12	3.49065850402934252e-01	-7.71269371162411211e-13	-1.19758279584616986e+02	1.27479214902868694e+03	-2.70986709755373568e+03	-1.51805035003889060e+02	-1.86459488457878422e+01	-2.06034381808042344e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	0.00000000000000000e+00	-8.13771903903496963e+01
